left,top,width,height,conf,text,page
2446.2,600.0,37.4,127.0,47.6,a e Whatsapp wm…-mxmum.me facebook,1
2412.67,869.17,36.67,118.33,42.67,! j a Ra Por E,1
2315.43,1188.86,23.43,77.71,68.29,e a y DE NOVIEMBRE DEL 2020,1
1876.9,789.3,68.1,296.9,73.4,JURAMENTO COMO PRESIDENTE EN MEDIO E FUERTES PROTESTAS A NIVELNACIONAL,1
266.0,674.57,82.43,29.29,80.86,4H MANUEL MERINO A SU LLEGADA ALCONGRESO..,10
232.82,1360.36,82.0,30.36,67.45,"? PRIMER VICEPRESIDENTE DELCONGRESO,. £ LUIS VAUDEZ, LE PONE LA BANDA",10
217.0,1979.6,84.2,36.8,71.4,'D% FELICITADO TRAS SU JURAMENTO.,10
2157.8,1227.09,147.65,39.16,43.82,"inimediotdemanifes— [ ren1s_uwo£r£¿arñi&¡;el ie i ei Merino(del.ama, en' e a larel(Gongreso,; tasumió.la della(Repúblicaen (reemplazo(dedMartínWizcarra, sacado sl a imástresguardadaquenun= (caiporicientos dedagentes. e ei o ul ea indignados, llamayo— (expresar Jpneís'-í- Gritaban'inotal Í%ol_p:e(dfel£jstadb;..(encuenitra (el ¡país, defeise (Estadoquemombreypron= ipero 'hastaianoche, (degestaredición,:notseianun— llo (Qquesabonaba tal (clima(delines— habilidad reinante.. 5 r i i tempeorabajouesningúnipre— felicita asuncióndeimando,lloquelle trestabatuntaireddellegitimi— (dad;, )",10
1389.8,2517.0,186.6,104.2,47.0,"A, mr …EEM 1 UN J L%33 EH á £Oj.%á",10
183.5,380.0,82.25,38.75,57.75,[ludas*de'!a p0||th ese a,11
148.67,568.0,129.33,40.0,62.0,] IE9R:SYIH1 [golp (d|sfra:ade(£sta I|nd|gnac¡ondebe&emnphra ]1ub|lana,11
275.57,903.86,54.29,34.57,51.14,Lo Ih|c¡eron]p nl andamio Z s a,11
171.0,1017.4,111.8,52.4,53.0,"¿ “JHUL""0 G_UZMÁN'X Mán¡nM¡zearra)mro Manuel)",11
130.0,1394.0,163.67,37.0,48.67,"SAG""ASTII% ¡Lfavacanaaj tseñlegdiiperono: lleg¡t|m“díPone%l $sumamentecompheadammuy, e",11
165.2,1988.6,136.0,38.2,58.4,Ih|stonca ese t ser indigno l de»segu¡r pres¡dente,11
