left,top,width,height,conf,text,page
650.07,661.13,29.8,30.7,57.91,"pA [ m n Of | | =.._"" | —— y ( MÁ 1 I| [ y [ | [ | f [ % JJ | | | , o ! 'X._ 1 ( ,""'"" ; ! [ ( ! % ) I Fl LLEGÓ MOCHEYW©WEN!WENE",1
585.0,1044.17,186.67,73.33,39.83,/QR& e o ea i IDELWIERNESINNTECHILE,1
224.4,2329.6,57.4,36.0,53.2,". IPá'gih'a"" la 23 DIETER",1
1254.4,133.6,164.6,85.4,46.6,OLÍ JJ JL…… L]nT A,1
1880.86,2394.0,109.71,31.57,89.29,HOY IRÁ RESPONDER POR SEGUNDA MOCIÓN DEVACANCIA,1
245.27,1326.55,148.73,31.82,67.09,"osdomingosdede— porten Limaem.— pierna hacerse ostumbre. Endi— versa s avenida s delacapi— tal, dondeserestringióel",10
628.53,1318.4,140.27,32.27,65.33,"tránsito vehícular, nume— rosaspersonas, muchos con sus hijos y masco— tas, volvieron a disfrutar ayerdecaminatas, patina.— je. yoga, surfybastanteci—",10
404.29,1578.43,171.43,53.57,88.14,Miles madrugar por vacuna contra la difteria,10
264.86,2196.06,62.65,24.06,88.96,"Largas colas, incluso desde la madrugada, hubo ayer por la Jornada Nacional de Vacunación. Pese a los incidentes y aglomera— clones del primer día, en el que se vacunó a más de 286 mil personas, y de que el Ministerio de Salud (Minsa) adoró que segui— rán inmunizado de lunes a sábado, muchos padres y madres con sus (6 mayores madru— garon por su res de varios centros de",10
651.63,2236.94,81.45,24.45,86.71,"salud en distritos como San Martín de Porres, San Juan de Lurigancho y Jesús María estuvieron congestionados. CONSULTAS El Mina reiteró que se está inmunizado no solo para difteria sino contra otras enfermedades. Para los centros en Lima pue— de consultar en https:/www. minsa.gob.pe/ programa— cioncitas— EL Al Medina)",10
1613.43,234.0,39.86,24.86,92.57,lo largo de los 3 mil 450,10
1981.5,234.0,86.25,24.0,78.75,O0_El Ministerio del Interior,10
