left,top,width,height,conf,text,page
223.75,144.5,57.75,41.5,70.25,2 — (AL DÍA),2
422.75,384.75,149.25,69.25,31.75,e ee ei a,2
506.85,1437.56,76.51,29.08,89.32,"[M]í amigo, el fotógrafo Gary, llegó al restaurante por un picante de carne con alverjitas, papas, ensalada de cebolla, amorcito blanco bien granado y, para tomar, una manzanilla calientita. ”María, da mucho que pensar lo que viene ocurriendo con el hijo del cantante folció— rico Rodolfo Capitán Castro, quien fue acusado por una joven anfitriona de haberla dopado y violado en una casa de Miraflores. Por esta denuncia, Piero Capitán Gar— cía está tras las rejas con prisión preventiva de nueve meses, Pero no es el único caso de este tipo, pues el hijo de la vole ibo lista Zenaida Urbe también fue acu— sado por una joven de haberla ultrajado sexualmente después de drogarla. Alejandro Espinosa Urbe reco— noche que tuvo relaclones con la chica, pero asegura que fueron consentidas, aunque el certificado médico señaló que la denunciante mostraba signos de lesio— nes extra genital es traumáticas. Las investigaclones ya están en curso para determinar si los jóvenes acusa— dos son culpables o inochentes, pero mientras tanto, es imposible dejar de preguntarse qué está pasando para que dos muchachos con educación y aparentemente con padres que han cubierto sus necesidades mate— reales y afectivas, se vean involucrados en problemas tan graves. También es preocupante la facilidad con que los jóvenes, hombres y mujeres, se involucran y hasta tienen relaclones sexuales con personas a las que recién conochen. Muchas veces son presenta— dos por amigos en común en una discoteca o fiesta en alguna casa, se hacen enamorados y esa misma noche terminan en un hotel. Situaclones como estas han terminado en terribles viola— clones y asesinatos que incluso fueron primeras planas de los diarios. Por más que los medios de comunicación y las autoridades lancen advertencias y recomienden medidas de prevención, los jóvenes de hoy son muy arriesgados y juegan con el peligro. Viven una noche loca como si nada. Siempre repito que los padres tenemos la gran de hablar con nuestros hijos de todos los temas, especialmente del sexo. No por vergúenza podemos dejar de tocar un tema tan im— Debemos hacerles ver que las decisiones que tomen, hasta en los asuntos más simples en apariencia, pueden tener tremendas consecuencias para nuestras vidas, Las fiestas, que tanto atraen a los chicos, pueden ser muy peligrosas, en la medida en que se consuma al— cohol, pues este puede llevarnos a actuar de una forma que jamás adoptaremos en estado normal. A los chicos hay que meterles en la cabeza que el consumo de alco— hol no es bueno, que no es necesario para divertirse. Y que la combinación de sexo y alcohol puede ser terrible”. Mi amigo Gary tiene razón. Me voy, cuídense.",2
1227.5,151.0,79.5,27.0,90.33,JUEVES 5 DE JULIO DEL 2018,2
2417.17,324.67,38.33,25.33,78.33,Poral leí que el viaje de,2
1524.2,225.4,225.8,90.2,67.8,| …%%%2 © ©5H©©5?© |,2
1180.5,714.17,114.0,40.5,76.0,CONTACTO FRÍO... ¿QUIEN VA A SALIR,2
1757.5,1198.5,109.75,48.0,83.0,: Pondrán césped sintético,2
1838.07,1443.07,69.08,28.32,86.04,"CD La Asociación de Propietarios y Adju— dignatarios del Conjunto Habitacional : Palomino, por intermedio de su diario favorito, : solicita el envío de propuestas de empresas : dedicadas a la implementación de césped sin— : ético para su losa deportiva, ubicada en la : quinta zona, a fin de brindar a sus jóvenes un : _mejor lugar para practicar deportes. Fernando Velasquez : Luis Miguel Almeida DNI. 07957417 : almeidavalleQyahoo.es",2
1252.32,1396.72,71.04,26.56,89.36,"<D Los peruanos somos solidarios y no tenemos nada en contra de nuestros hermanos venezolanos, pero eso no impide que nos demos cuenta de que varios de ellos están ocurriendo en actos delictivos. Hay muchos casos de ello. A varios les han dado trabajo, pero han salido robando. Tengamos cuidado.",2
1252.54,1753.32,64.95,26.7,91.03,"Uno de los casos más asaltantes es el asalto a una joyería en el Jockey Plaza, donde partici— paron cuatro venezolanos, entre ellos una mujer, quienes ya están identificados. Las autoridades deben ejercer un control más estricto.",2
1888.24,1743.96,60.56,26.32,80.88,"Las asociaciones y juntas de vecinos son H organizaciones claves para el buen fun— l d a ea : habitaciones y condominios, Esperamos que el",2
1476.88,2094.5,78.25,32.33,82.25,”Al parecer no hay una coordinación muy sólida entre los fiscales del caso Lava Jato”. _ | CESAR VILLANUEVA — / (PREMIER) ¿y >,2
1799.86,2272.07,52.29,22.43,74.0,Director — Contenido elaborado — Fax: 311—6353. impreso en la Planta Dando de Empresa,2
1682.22,2344.24,61.8,26.61,66.05,"a , a tm . ggfní'pc%o;3¿d'!o'a Editora El Comercio S.A. Jr. Paracas N.o 1 f ¡ —— — —— Caros mentaRosaNo247, — Espinosa — Limal. e y Olnay — Teléfono: 311—6500. — Publicidad: 708—9999, | Prohibida su reproducción total o parcial.",2
2401.17,364.5,71.5,31.5,72.5,promo de Sesenta Ponce fue ee,2
2422.29,660.86,56.86,24.0,70.14,l dd e Internet. Wikipedia está en,2
2410.5,824.25,134.0,46.0,78.0,©kidfractus a KIDFRACTUS [*,2
