left,top,width,height,conf,text,page
715.25,117.12,86.75,36.25,51.75,a a ea XWhatsapp(951 665:767. —— — (atromepe,1
1550.8,401.6,67.8,32.8,46.4,€./GU.UL) VÍA AÉREA S 100,1
360.67,475.67,148.0,81.5,54.67,"/ …-/ _í —V,LZn L£[ I.*",1
1053.0,1449.0,130.0,55.8,69.4,| s: algun ) E¿9&,1
2171.2,1946.2,188.6,104.8,50.0,"[“%?""o$… ; j Á?fl MERCADOS",1
1227.83,2262.67,257.67,32.5,43.83,—/1 mP A Y o ASESIESCONARESIPORINTE,1
1889.25,2297.0,43.0,26.5,41.75,a f AF D,1
447.6,1328.0,210.4,37.8,80.2,"BARRIO DELEGANES, DONDEVIVELA PERUANA CONSUFAMILIA",10
276.28,2012.8,115.16,42.56,78.56,SU ESPOSO Y SU HIJA SE CONTAGIARON PERO YA SE RECUPERAN Pg TUVIERON LOS SINTOMAS Y ESPERA QUE PRONTO 'HAYA LUZ AL FINAL DEL TUNEL,10
1141.17,158.67,73.17,23.33,91.33,LUNES 6 DE ABRIL DEL 2020,10
1198.75,350.5,86.25,54.0,60.0,”A Topos Nos N,10
1230.15,725.26,63.62,25.99,88.54,"€9 En casa de María de los _ Ángeles viven ella (52 años), su esposo (43), su hija mayor (26) y su niña, de 11. ”A los tres adultos nos pilló el coronavirus, menos a mi hijita. Ni siquiera hizo fiebre”, afirmó. Ella explica que muchos niños y jóvenes en España se contagian, pero son asintomático y gene— realmente no corren riesgo. Según las investigaciones, ade— más de asintomático, también hay contagiados que tardan más en tener los sintomas. En ambos casos pueden contagiar.",10
1652.0,694.8,217.4,68.4,66.8,”TOCÓLA MANIJA DELA PUERTA YSECONTAGIO,10
1754.71,1032.52,56.04,25.25,88.95,"© El tío del esposo de María de los Ángeles tenía 86 años y nunca salía de casa. Una maña— na, la única vez que lo hizo, salió solo para cerrar el portón del edi— oficio donde vive y volver a ingresar por la puerta pequeña. Solo tocó la manija que da a la calle y ahí se (sy Luego de unos días llegó la fie— bre con otros síntomas y falleció. El anciano tuvo complicaciones respiratorias y le dejaron de fun— clonar los pulmones.",10
