left,top,width,height,conf,text,page
736.0,113.17,52.67,40.67,50.33,e a ea — — (atromepe,1
1895.5,518.46,56.93,35.04,61.61,No 6749 MARTES 14 DE ABRIL DEL 2020 í MT E Ú!' l ;o<(f¿1 | Ij/(f 0/ —y et *] — ) 3 a % // a %,1
2066.5,2205.5,262.75,59.0,64.75,WMMJÍLÍARAA QUIENES POR (G:¡&D[£*&M&$,1
561.67,2529.0,188.0,73.33,47.17,"£G,J?J:&f 1' J_ EM o…_ai Íí%&l",1
381.38,1931.88,137.88,53.88,90.62,700 caminan hacia la sierra y sufren hambre,10
261.61,2104.72,76.11,25.67,87.17,"G> Más de 700 poblado— res huan cave lica nos y huancaínos, entre ellos 150 menores, fueron inter— venidos por policías",10
663.05,2107.1,66.05,23.3,91.05,"Había madres con niños en brazos, ancianos, has— ta un joven con muletas. ”Aguantamos la cua— centena todo lo que",10
413.06,2273.48,56.16,24.06,91.29,"de la garita de pudimos, pero ya Corona y del no tenemos cómo Ejército a la altu— sobrevivir”, dijo un ra del kilómetro hombre. 48 de la Carre— El alcalde de",10
237.14,2393.71,74.0,25.71,91.43,"tera Central, distrito de Santa Cruz, provincia",10
688.83,2391.0,72.0,26.33,82.67,"Santa Cruz, Nep— tal Carrasco, envió",10
446.43,2507.3,61.77,24.9,80.73,"limpia de Huarochirí. agua y comida para Decenas llegaban E [ caminando por la pis— cía desinfecta a ta y los rieles del l eg ea tren, desde Chosica. (P.Pacheco]",10
1214.43,163.29,72.43,23.57,82.71,MARTES 14 DE ABRIL DEL 2020 (m,10
1437.0,195.33,48.33,25.33,45.17,"o D e II y Q,|.X$U||X.IIFÚIIU",10
1199.5,601.64,56.32,23.14,77.2,"SEPA QUE... DESDE esta E 5 5 la a el y familia, sea tA . puede salir a reali— zar las compras. _ SOLO los domingos rige la cuarentena general y nadie . sale. , CELOSO de mascarilla es obli— notorio y se debe respetar el metro . de distancia.",10
1310.0,964.86,78.29,23.14,83.71,$AMAN EL PELIGRO parece que no les,10
1467.92,1214.37,67.19,23.67,90.33,"importa morir. Ayer, en las calles de Lima circula— ba gente como si fuera un día cualquiera y los mer— cados estaban repletos, especialmente en distritos periféricos. En otros centros de abasto y en supermer— cados hubo cierto orden en el interior, pero en los alrededores se formaron inmensas colas donde ron—",10
1867.0,177.0,44.25,26.0,57.0,"L-:1'.X j¡X ""k/¿ z",10
1859.08,874.05,62.15,24.36,87.26,"daba el contagio de coronavirus. En el mercado de Hua— mantanga, en Puente Piedra, afuera hubo cierto orden, pero la procesión iba por den— tro. La entrada y los pabellones de verduras, abarrotes, carne, pollo, pescado y otros produc— tos servían de gente. En mercadillos del Rimac, San Martín de Pobres y Comas, la situación era similar. Parecía que era el único día para comprar, cuando se puede hacer de lunes a sábado, solo una d p AAA Más orden hubo en mer— cados como el de Santa Beatriz, pero la cola daba dos vueltas a la manza— E mujeres compraban víveres y los hombres el pan. En el Mercado Mayorista de Santa Anita y en el Mayoris— ta de Frutas también hubo gran congestión. Un pano— rama más triste se vio en el Mercado del Valle Sagrado, en San Juan de Lurigancho,",10
1465.8,1545.2,203.2,63.2,89.6,Soldados también ponen el pecho,10
1285.31,1838.59,64.81,24.92,89.55,"GE Miles de miembros de las Fuer—_ zas Armadas salen todos los días a las calles para que se respete la cuarentena en el país. Su labor tam— bién es aplaudida por la población. El congresista Daniel Urres— ti [Podemos Perú) resaltó ayer la importante labor de los militares. ”Ellos siempre están listos para ponerse en la primera línea, aun— que tengan que abandonar a sus familias. Por eso siempre amaré a mi glorioso Ejército del Perú”, manifestó el parlamentario.",10
1041.5,2313.75,26.75,31.25,42.5,E d k“ o,10
1802.03,1992.54,64.19,25.22,88.19,"Agregó que respalda plenamente a los militares cuando es preciso hacer uso de la fuerza, y pidió al gobierno más acciones drásticas para los que sigan saliendo a las calles, incum— oliendo las medidas. (J. Arce) o",10
1575.33,2563.67,92.5,29.67,45.67,it o esel ú unum T],10
2265.47,778.71,76.18,39.53,82.47,hubo enormes colas 11* p y cobro de bono del Gobierno y 2 mil soles de AFP,10
2256.14,1184.0,61.33,24.24,90.16,"donde al desorden se sumó la aparición de personas que pedían limosnas. En las instituciones finan— cieras, las colas también eran inmensas, especial— mente en el Banco de la Nación, donde el público empezó a llegar a las 4 de la mañana. La aglomeración aumen— tú por el cobro del bono del Gobierno y los 2 mil soles",10
2184.0,1541.5,167.5,48.5,87.75,MAS Van cinco congresistas,10
2236.45,2076.01,69.86,25.74,82.52,"GD Los congresista Car— ( u Guion (Podemos) tam— bién se contagiaron con el 016 ( 1 ”Me encuentro aislado des— de hace una semana, en un estado de fiebre producto del Covid—19. No tengo ape— tito y estoy con tratamiento con unas pastillas de azi— promicina y paracetamol. Muy probablemente lo he contraído en el Congreso”, indicó Almerí. Antes se contagiaron los legisladores Leslie Lazo [Acción Popu— lar] y Fernando Melinde (Alianza Para el Progre— Castillo (Podemos Ia Ar—",10
158.0,399.25,170.0,57.75,89.0,Cristo Redentor de médico,11
224.44,696.52,65.89,23.78,89.52,"La estatua del Cris— to Redentor, en Brasil, apareció iluminada con la imagen de doctor, con su unifor— me y estetoscopio colgado del cuello, como un homena—",11
332.0,1099.0,50.75,41.5,51.75,l ¡ E 1,11
394.83,1366.83,45.67,32.67,54.33,LUJO l …“ “J y SUCIO,11
694.42,607.75,61.89,24.19,88.75,je a los trabajadores de la salud que luchan contra el coronavirus. También se proyectaron las banderas de varios países afectados por la pande— ea el brazo de la estatua se escri— dió un mensaje que,11
1350.4,161.2,53.6,22.4,79.6,MARTES 14 DE A l,11
1065.5,375.33,82.17,39.67,42.0,"N ol Al Iñ'nfelnnf.¡ ©o';kilr,'¡ |3k_olw.!lia",11
1060.0,750.25,36.75,14.25,43.5,3 I;m¡i'(cxo) As o,11
786.62,826.5,72.75,26.5,72.62,decía: 'Fique em casa' l en casa'). PERFECTA,11
706.07,1668.44,62.53,24.77,82.47,"guardar pan para la ta de Trabajo, Sylvia y ayer que quedó habilitada la 'suspensión perfecta” de labores en el país, mientras dure el ”Estado de emer— gencia', lo que ahora permiti— rá a las empresas enviar a sus casas a sus trabajado—",11
937.6,1930.0,65.0,38.0,32.0,es rg a el es,11
330.43,2106.57,136.43,54.29,88.57,Presos se amotinan por miedo al virus,11
389.0,2208.0,62.0,25.0,91.67,Presos del penal de Piedras Gor—,11
1065.65,1671.04,66.18,23.95,91.25,"res, sin sueldo, hasta por ”Ante la gravedad de la situación, no queremos desamparar a los tra— bajadores, por eso esta modalidad viene acompa— nada de ingresos para las personas que han agota— do con sus empleadores los esfuerzos de llegar a un acuerdo y mantener el empleo a cambio de una remuneración”, indicó la",11
1412.18,1627.03,63.94,24.79,90.06,"Detalló, además, que quienes caigan en la modalidad podrán retirar 2 mil soles de su AFP y tendrán permitido usar su CTS. Agregó que los emplea— dos del régimen de microem— que ganen",11
1534.83,2101.17,159.17,53.83,90.5,Rescatan a perrito atrapado en buzón,11
1677.0,2209.5,57.75,25.5,90.25,Un grupo de policías,11
1808.5,379.0,135.5,47.0,90.75,se pone su mascarilla,11
1822.53,659.27,69.13,23.73,90.13,"A los principales monumentos y estatuas de Buenos Aires, en Argentina, les han colocado mascarillas como un anticipo a la dis— posición de su uso obligatorio para detener los conta—",11
2286.84,648.19,58.57,24.38,86.73,"que entrará en vigencia este 15 de abril. Las primeras estatuas con barbijo, como se les dice a los tapa— bocas en Argentina, fueron las del Paseo ( e a bién las de Susana, Mafalda y Miguelito,",11
2181.47,1462.63,65.37,26.09,87.31,"dios de coronavirus, del dibujante llos que están próximos a jubilarse, la ON reconocerá los aportes de los próximos ”NO ES DESPIDO' Para el economis— ta Jorge Gonzalez Izquierdo, esta es una forma de decirle al empleado: ”Te vas a tu casa 90 dí[as sin goce de haber [suel— G¿31ÁRFE do). Luego regresas IZQUIERDO a trabajar pero, en ese plazo, yo no te menos de 2,400 soles, — doy ni un centavo”. recibirán 760 soles Por su parte, el abogado mensuales por laborista Willy Monzón los meses aclaró que no es una espe— que dure su cie de despido, pues el suspensión contrato del trabajador laboral. seguirá vigente. La ministra También preciso que la sus— refirió que los pensión perfecta solo se trabajadores aplica en ”tiempos imprevi— mantendrán sables e irresistibles”, ajenos a la voluntad de las [ ra en Salud _ como la pandemia que vivi— y, para aque— — mos. (Jordan Arce) S 2,A00, RECIBIRÁN 730",11
2050.75,2100.5,190.75,53.0,86.5,Detenidos por falsas muertes,11
2123.0,2208.0,56.6,24.0,90.6,Hasta seis años de cárcel,11
337.36,2276.36,58.43,23.07,75.5,"das, en Ancón, se amotinaron E i s a con agentes del Instituto Nacional",11
309.62,2378.62,86.23,24.0,86.69,"Penitenciario (Inpe), según indi— caron sus familiares. Afirmaron que faltan medicinas y atención",11
292.83,2448.33,65.67,25.0,82.5,para evitar la propagación del ea,11
337.0,2529.85,59.31,25.08,90.69,"Quemaron colchones en los pabe— llores 7, 8 y 9, donde hubo varios",11
319.0,2576.4,68.6,24.4,90.2,"heridos, entre ellos el alcaide.",11
982.49,2442.11,75.62,26.68,88.41,"Policías y efectivos de las Fuerzas Armadas ingresaron para contro— lar la situación. Según reportes del Inpe, tres reos de penales del Callao, Cadete y Lima fallecieron víctimas del coronavirus. Además, hay otros 40 reclusos contagiados. )]",11
1668.0,2356.0,56.47,23.42,91.37,"rescató sano y salvo a un perrito atrapado en un buzón, en La Victoria. Los vecinos de la cuadra 7 del jirón Causate y Meza alertaron a los agentes que el can estaba adentro desde hace dos días.",11
1607.93,2556.71,75.07,24.57,86.07,Agentes de Rescate del Escuadrón de Emergen— cia sacaron al animalito con cuerdas. [MRC],11
2169.49,2429.21,66.57,24.11,88.85,"podrían recibir un perua— no y un venezolano por grabar y difundir un video falso de un hombre muerto por coronavirus en Virú, La Libertad. Luis Cheque Balthazar (24), *Nandito!, y el extranjero Yho— anderson Parada Villamizar (21), fueron llevados a la comisaría del distrito de Chao y señalaron que fue una broma.",11
168.89,2162.89,219.44,51.89,48.0,"(C©NTAR©N NNECDOTASY SECRETOSA. TIRAMESDEL |||NSWA'G'RAMW [S el CENTR©""ÍA MÁSIDEUNO",12
639.67,1088.83,166.33,44.33,64.17,RANTEILA1TRANSMISIÓN /zalema ¿Adnan1Balboalle lE|dlo»su.camlseta(a M,12
691.12,1235.5,123.75,45.62,56.38,"nDI"" IOSCOMOIMANCE Libras ylMarca"" aña)! arla O losiatacantesperuanos:",12
1081.31,1164.38,99.15,32.38,54.69,A Y y J ¡Imag¡nate t m|s*caballo€queya*a y lEsta1rap|d0(c0mpadre. F¡¡:¡'“Ese 1 eX oportunidad,12
1224.56,1771.06,133.5,33.28,61.94,"¡gustado |ugarc0n inditiolKukKin..” ie e (Gom0)pawa'de:ciñle:ítíq,!no de'lajpelota*al pie 3ytu,ya*adm¡nlstra como qu¡eres. IPG:/Z&Roberto repregunta porun Jugaba muchoy(erajperuan0. mejorque E",12
1021.86,2089.14,177.29,34.57,64.43,¡'!J |Y0 ”jatoyse llevódosmaletastderopapara modelos.Hasta'horitaestoy (que I[Denunuenlqponfavoma,12
991.75,2417.12,249.25,43.75,60.38,"CUANM¿MEGMENVARUEth 3Es”Donnyerademasiado ígrandey(estabamos hubo problema (conm¡go,y¡meít¡ro un'guantazo,y¡le lEstábamosjjugando:",12
1704.32,1142.12,159.08,37.48,51.36,"¡Alianzay llibman, l ibamos i ganando jem¡n0(el a t|empo,yme metióunpuñetedellanada, ( o (que,suspendenel[partldo. J¿¡¡:¡' Eraellínicoquejugabaen /Argent¡na que,nos'duo W Cuando,]ugguen'afuera Ihablamos.”A€! lolllevaronchibolito,: segúntltenial5 pero: E en'eset|emp0¡ (pasaporte lolhabían:; traidodeÁfrica”.",12
1710.8,1490.47,120.87,32.8,53.53,"Enlistados Un|dos,”&ndresimetla e e l (en el¡tercerround p e (cuarto,y¡met¡o candado Xl d|a*s¡gu¡ente le (deciamosinegreomaricón”.",12
1599.6,1743.1,175.7,35.9,59.7,MUDOWUDESCUBIERTO) IPG:”Al iMudollehacrecidomáslla (quuada!ahoras¡ taheli pueblo?: Íhaquer|dojugar (enAlianza; 7 (cumpl|dosu,12
1649.59,2139.82,120.41,34.0,51.45,"FÚLBITEROS JEBs” Paramí, Reamend Ha wistoyeraincreíble, por eso lo con trataron tenfFSV”. )PG o a Manco*pero E ¡mejpareceiun'buen fugador: |T|enetodas*]ascualldades*para (destacar pero; depende e i a",12
1663.48,2483.71,129.29,31.19,56.67,ELBAINEDELAENOLITO” J¡¡¡:t ”El ne me voy a oii dar Io.que'h|20 congii t101Pepe&oto lemstióun lu apena: I[Despues'del partido hice: ”miércoleszamiitio: E|kChollto'…'estaba en i su mejor momento en la”Viyyorecién E a,12
2192.81,1706.25,155.44,33.38,47.5,"WALDUROSÁENZ deWaldir'Todo (el l|os'goles'que o Waldicasuuuu.” JFK eo eramásidurolquella' (P:..e promedio niun'sol'Déjalonomás,cuando o |quyfa1mamdana'queñave— (n (",12
2250.89,2016.05,111.26,33.74,58.37,"IPÚROSG© ) : P E e Gonzaleztse Burlaba E Iosoarqueros Hacíagoles, hasta sombreras. Hac¡amos'.camot¡tos¿y*a todostlesthacía”huacha”” l pagaba conf|2qu¡erda ycon'derecha",12
2210.07,2484.73,215.87,35.47,56.6,"P |N0'he,pensadoquehacer1pero (ertrenadorno'Directordeportivojpuede ¡se('c0ntrata5]ugadores (Gontratanun e lNoqu¡erosenempresano quieroserladón, jajajalMesacan'ta m.”. IPG: H0y(end¡awnoítengo lamenoridea, (espero'hacenalgo||gadoahfutb0l taver”.",12
275.57,748.0,103.71,27.14,85.14,DANI ALVES Y NADA HACEN LOS QUEHACERES,13
