left,top,width,height,conf,text,page
536.67,134.78,150.56,97.89,53.67,www it rome “ V XIV N V X MÚ]1_¡£* (©mwñíáígo,1
1569.75,269.0,58.75,24.0,70.0,it DE MAYO DEL,1
439.5,776.0,75.5,83.5,53.75,"5 ” ')""H j",1
759.4,1346.4,311.4,83.0,58.2,I?¿E.&lj_.£.&[&l3??oíí$ L©CAL D)L%$©lé£$íl& S %%/1,1
2213.29,1830.71,92.71,40.71,59.29,/W+ u:1 Wm < EE TFE$W “C,1
1940.29,2271.29,93.0,29.57,56.0,I].IEHÚI$ BROTEGIORES! | ” a 1 o,1
1220.25,2421.0,397.5,101.0,44.75,a et |N.1RE$PEI7 [U]E]IEQ[U]EIA,1
160.25,388.5,166.0,62.5,74.75,Hallan mosaico 5 antigua,10
744.64,396.0,62.82,25.64,74.05,"estimaron, data E e ga el antes de Cristo. a tos, que vieron paralizado su trabajo por la pandemia, aho— (e excavando",10
1354.8,489.2,37.0,23.6,40.6,|pm.(át S o s ea,10
1855.0,320.0,130.14,49.71,90.71,Ya no habrá besos en las telenovelas,10
1999.62,455.85,78.69,24.92,91.54,Canales de televisión y productoras de México y Estados han reanudado las grabaciones,10
2044.22,504.67,70.33,23.11,91.11,"de sus telenovelas, donde por razones de seguridad no",10
2137.07,554.07,63.93,23.53,91.53,"habrá ningún contacto físico entre los acto— res. Es decir, ya no se verán apasionados",10
697.83,718.0,61.91,24.0,90.74,"para dar con la de la antigua obra, que sería parte de un asentamiento de gran tamaño. ”Es de un valor incalculable”, mani—",10
256.62,727.33,53.71,25.0,88.71,"© En el pueblo de Negra de Val— es Italia), un grupo de arqueó— logos halló un mosaico de la antigua Roma en per—",10
348.12,984.19,76.69,32.94,67.12,"efecto estado que, según festaron. o | 5 D)Io e ir d'ol…¿ll……… a oill|oJ:<€llf,of%ESTE LUNES",10
366.22,1897.11,123.89,38.0,90.78,esperan aprobación de protocolos para atención en sus locales,10
401.0,2498.11,50.89,22.33,51.0,a |m 3 l (c(“ [3 (c(a)nn(“l(clí»lni 2 p1umá(nx>.(cm,10
2170.29,637.71,52.57,23.71,91.71,"Eso no es todo, la crisis generada",10
2241.81,750.0,61.0,24.45,87.45,"por el Covid—19 también moti— va que se despidan a algunos actores y se reduzca el perso— nal técnico. ”Ahora hay que cuidamos muchisimo”, dijo el galán azteca José Ron. [<]",10
1811.5,1116.5,31.25,21.5,50.5,C]L 2 ) E:NoW,10
1705.29,1555.49,73.12,25.05,90.0,"ste lunes comenzará la Fase 2 de la reactivación económica, con el inicio de actividades en Salud como laboratorios, odon— tología, oftalmología y rehabilitación. Las peluquerías y barberías también esperan atender en sus locales, pero depende de la aprobación de los pro— tocamos de bioseguridad para ellos. Víctor Montalvo, del gremio que agru— pa a unas seis mil peluquerías, dijo que ”el protocolo, que está próximo a salir, deberá cumplirse. Todo el perso— nal deberá tener mascarillas, guantes V Además, el aforo sería reducido al",10
2217.78,1513.38,64.58,24.35,88.91,"a |om € sollo, — 50% y se atenderá con cita, de 10 de la mañana a 5 de la tarde. EN CLÍNICAS Se podrá sacar citas, de manera onli— ne o telefónicamente, para hacerse análisis en algunas clínicas o con— suctorious privados, acudir al dentista, oculista, terapista o para los servicios médicos en general y veterinarios. ”Los dentistas, al igual que los oftal— geólogos y otros en Salud, tenemos un protocolo de bioseguridad apro— lado por el Ministerio de Salud”, dijo David Vera, decano del Colegio Odontológica del Perú. (limmy",10
1893.75,1866.42,72.0,24.92,84.0,"El lunes, el 60% de clínicas dentales y oftalmológicas de Lima reiniciará",10
1846.74,1942.35,67.09,25.24,87.53,"— labores, atendiendo a más de tres mil personas. — El municipio de Lima permitirá el reinicio de actividades en 350 negocios, como galerías, que decidan hacer un giro en sus locales. T AMBIENTE",10
1537.14,2114.71,116.71,53.0,91.43,Detienen a 88 en toque de queda,10
1592.84,2451.71,70.95,24.96,89.75,"<D Miembros del Ejército, Policía y Serenazgo de San Antonio de Huarochi— sí detuvieron a más de 88 personas durante el toque de queda decretado por el Gobierno. ”Los indocumentados intervenidos fue— ron 49. Hubo otros 39 que quedaron retenidos por presentar síntomas de haber librado licor”, señaló un funcionario de la comuna local. o",10
2096.67,2116.83,152.67,58.83,81.17,Ministra se limpia de ”Richard Swing',10
2137.86,2241.14,57.14,28.57,87.0,"<D De manera tajante, la titular de",10
2141.73,2293.27,73.18,25.09,91.0,"la cartera del Ambiente, Fabiola Muñoz, aseguró que durante la sesión",10
2143.57,2343.71,59.43,23.14,91.57,del Consejo de Ministros no se discu—,10
2186.75,2481.11,72.39,25.0,86.94,"ti el caso de Ricardo Cisneros, conocido como Swing”. ”En el Consejo de Ministros esta— mos discutiendo salvar vidas”, dijo. Como se sabe, 'Richard Swing' recibió 175 mil soles del Ministerio de Cultura por 'charlas motivacionales”.",10
173.25,1861.5,120.25,36.25,51.25,CAMPOS )PARA)ENTRENA* l e=,11
605.92,2133.89,182.08,38.61,56.31,"( ©uerery|no pader. En: Unwers¡tano s mal(en1peor [ a trasiel(cuerpoítecnlco|plde |mes¡y¡medloupara recuperar (elestadoffísico(desusfuga— lafadiniidistraciónide: (Gremcosya 'estudlálla]pos¡b¡— recinto (dep0rtwo*en(el que les f juga (dores¡puedan(entrenar Inicidlmenitellawueltarallas, 'trabajeside |05¡pup¡los(de (GregonolPerez 'esba]progra— a para(e(j151de (c0m0150|uc¡0n5ylDesarr0llo lasisedes, o CoampolMar¡y(ellesbad|0u Monumental,.£oarloslMoreno y$sus(a|Iegad051empezaron barajarllosinombres(de<cIu— Ibes1pnwados(o(co|eguos(que",11
1571.38,312.88,136.12,59.0,48.75,. (e PARRA DF VAIS IBI[M©II A Fo[CI/HAIR]P.F2,11
1584.82,845.55,115.91,41.36,60.27,He tenido: entrenadores; ¡peroiRablo Bengoechea ha'sido el 1 |mportante(emml e s,11
1627.5,1049.0,143.0,49.75,32.75,i ii salióibien”. l,11
1465.57,2222.21,139.68,38.11,56.07,"C> Gonqu¡stan— o s e a 23(anos'cree(quellle— (go R|eard0 Gare— (ca ¡senalo.que (ellmomento)]uga— fiagconllastelemerntos, (delimediojparalini— (c¡ar|lasiEllmlnat0nas 3y¡se¡postulo…commun |ntegrant€(del o ls Tigre ”Suefilogon ee et e b|en(es£¡ert0(que¡no pued0)seriutll |parallos,",11
