left,top,width,height,conf,text,page
2545.75,261.0,59.25,105.25,39.5,Tav i EE pr,1
512.48,541.54,27.01,67.21,88.24,"Martín Pizarra y francamente me sorprendió que anun— cara que el 'Estado de emergencia' y la cuarentena se extienden hasta el 30 de junio. ¿No decía que la curva se estaba aplanando” y que se venía un declive en la cifra de contagios y fallecidos? Y lo real es que somos el segundo país en la región —después de con mayor número de infectados y tenemos el triste récord de ser la segunda nación a nivel mundial en tener el más alto número de contagiados en un día, desde que se inició la pandemia. Esta situación me obliga a presentar una de la pandemia”, la que siempre redman mis lectores. MARTÍNVIZCARRA: Creo que no podemos achacarle, exdu— sivamente, al jefe de Estado la responsabilidad de que esta— mos perdiendo nuestro combate contra la epidemia. Es que el 83w3&=…88 de un gran sector de la población es a…%_o—mble, Pero lo que sí podemos criticarle es su poca capacidad de autocrítica. Este Martín que rehusó preguntas de los periodis— tas y reconoce que era necesario prorrogar la cuarentena es el mismo que a inicios de semana anunciaba entusiasmado que estábamos llegando a la meseta de contagios. ¿Quién le sopla tan mal al moqueguano? ¿Por queno pidió disculpas a los padres de familia por mandarlos sacar a sus hijos a",1
880.12,538.38,40.62,88.62,86.25,H…$ Búho siguió atentamente el mensaje del presidente,1
2123.0,1419.4,14.4,15.6,48.4,H ta A 0 Mita,1
406.27,1357.46,26.7,70.04,86.74,"la calle cuando la mayoría de los distritos está tomado por el virus? Ese tipo de incongruencias merecían, por lo menos, una disculpa. Pareciera que el mandatario está pésimamente asesorado. No puede ser posible que continúe con la canaleta de que ”tenemos 1050 camas UCI y 900 atendidos”. ¡¡Porfavor!! Los reporteros pueden dar fe de que en hospitales como el Hipóxico Unanue, Sergio Cereales o cualquiera del Callao no hay camas UCI, mascarillas, medicinas, espacio ni oxi— geno, Los pobres se van a morir a sus casas o expiran en la puerta de los hospitales. Pizarra no habla de esos temas que son de dominio mundial, después del desgarrador repor— traje del diario argentino 'Clarin', cuyos periodistas presentan casos dramáticos, como el de un jardinero de 68 años que fue rechazado de un hospital del Estado y terminó suicidándose, tomando ácido maniático y colgándose con un cable de luz. En el país hay centenares de casos idénticos que le dan una ca",1
521.61,2180.29,26.49,71.64,87.7,"cortada a la fantasiosa visión presidencial, que ojalá sea por desconocimiento. Nadie niega que empezó de manera auspiciosa decretando, antes que todos, una :M…am cuarentena, pero: 1.— No cerró los aeropuertos a tiempo. 2.— Se preocupó primero por 'repatriar' a compatriotas turistas o estudiantes en el extranjero y les dio cuarentena en hoteles miraflorinos, mientras que se relevó a %3<…=n%o… que terminaron intentando irse a pie, 3.— Se dejó llevar por ' asesores' ideo lo giza dos como Fario Matuk, que le impusieron el 'pico y placa” 'por género', para mujeres y hom bres, que causó un caos en mercados y calles solo por 'com— batir el patriarcado” 4.— Teniendo los focos de contagio frente a sus narices, los mercados mayoristas y minoristas, se esperó casi dos meses para recién tomarles pruebas y hoy tenemos infectados que no pueden ser rastreados. Y en el colmo, mu— caos de estos comerciantes asintomáticos, al ser mandados a sus casas sin ningún control, se han ido a otros distritos a seguir vendiendo y contagiando. Pero felizmente Vizcarra, al menos, nos dio una noticiaesperanzadora: La economía se seguirá reactivado porque ha dado luz verde' a nue— vos sectores de producción y comercio, lo que permitirá que más peruanos salgan a trabajar, pero siempre cum— oliendo los protocolos sanitarios. Apago el televisor.",1
306.2,822.73,63.6,24.3,89.36,"]20 ASCENSO El ministro de Salud, Víctor Zamora, infor— me que en algunos lugares [Lima, Callao Lambayeque, Piura, Tum— bes, Lorito y La Libertad) ”la epidemia es muy activa y golpeó duro, pero ya empieza a verse un retroceso”. ”A estas regiones se han sumado Ucaya— li, Ancas e donde la curva epidémica está en ascenso, y el virus llegará progre— vivamente al sur del país”, advirtió. Añadió que a partir de este lunes los puestos y centros de salud públicos darán atención médica, presencial o remota, a pacientes con coronavirus o con sospe— cha de esta enfermedad. Así comenzará el masivo de la atención prima— ria de la salud”, sentenció. CIFRAS En el día 68 del de emergencia”, el Ministerio de Salud reportó que, tras rea— ligar más de 750 mil pruebas, el número de contagiados se elevó a 111 mil 698, de los cuales 7 mil 545 están hospitalizados y 901 en UCI con ventilación mecánica. Además, la cifra de muertos aumentó a 3 mil 244. De esta manera, en las últimas 24 horas fallecieron 96 personas y hubo 2 mil 929 nuevos infectados. Finalmente, 44 mil 848 personas se recuperaron al vencer al virus. [Jimmy Hernández) o",10
1567.5,168.0,177.5,52.0,79.5,Protocolos que usuarios deb,10
901.33,698.44,63.97,23.82,88.08,"El ministro Víctor Zamora indicó que tra— bajan para que a fines de junio, en todos los hospi— tales del país, haya dos mil camas en las Unidades de Cuidados Intensivos [UCI). Actualmente se cuenta con mil camas UCI.",10
881.28,1040.41,71.17,24.48,86.86,"ni con sus homólogos de Colombia, Iván Duque; Chile, Sebastián Piñera, y Uruguay, Luis Lacaille Pou, para analizar las acciones: que se realizan en Suda— médica contra la pandemia.",10
861.08,1373.67,157.17,53.33,57.17,"©ESTELUNES , EE e (l PRIMARIA' ELLOS PUESTOS Y CENTROS SALUD PUBLICOS",10
644.67,2232.83,151.83,54.17,89.33,Registro Nacional de Hogares sin web,10
1500.8,239.2,165.4,66.4,82.8,cumplir en el transporte público,10
1580.18,338.71,95.65,32.94,89.47,El Ingreso diferencia de los trabajadores a sus centros de labores permitirá que no haya aglomeración de,10
1538.29,1256.52,52.69,25.21,75.62,___ vehículos en las horas poco Respeta la distancia mínima de 2 metros e ea paraderos. be 1! i| Usala Guarda la distancia —— & Nadie e mascarilla máxima posible con en los durante todo los otros ocupantes viajar de asientos l ld ea a E No debes comer al se ventile el vehículo. ee| interior del bus.,10
1678.85,2152.31,67.27,27.77,77.88,a Foente: MTC / Infografía: Diario Trome. G» Con la finalidad de imple— de 760 soles que entrega el mentirle modificaciones y _ Gobierno puedan registrarse.,10
1378.93,2270.2,70.13,25.47,90.73,"así mejorar el servicio que vie— ne brindando, la plataforma del Registro Nacional de Hogares",10
1800.23,2272.69,76.46,25.46,90.15,El Renie también preciso que todos aquellos registros que hayan sido efectuados con,10
1636.5,2392.33,93.25,26.79,86.5,"(www.registronacionalde— anterioridad a la suspensión hogares.pe) fue suspendida serán respetados. temporalmente, informó el Por su parte, el portal del Bono [F Universal Familiar continúa",10
1342.56,2526.39,71.83,24.11,90.5,"De no mediar inconvenien— tes, dicha página web debería ser reabierta hoy para que los beneficiarios del subsidio",10
1827.45,2522.7,61.8,23.8,90.8,activo y puede consultar si es beneficiario introduciendo el número de su DNI y la fecha de emisión del mismo.,10
2241.38,517.75,59.0,26.75,70.62,x 'Un nuevo epicen— CC9tro' de la pandemia,10
