left,top,width,height,conf,text,page
912.06,174.89,71.06,48.22,60.28,"- -,( y momepe_. M “% “%D 1H|“ … FL'& V … o | ¡ ¡ VIERNES 22",1
967.07,562.27,168.6,50.87,64.6,2020 'VÍA AÉREA S 100 CHICOS GRANDES Eá5k&&%'gg&%l%!& C( |_| a …7| * 0) Fmdep…mmmmpanmuymmastehs'€o,1
1545.5,770.83,144.0,46.5,75.0,y además tienes'alguna enfermedad. $I]©-£l& P.R,1
1934.89,1347.89,67.96,31.31,64.24,"te las manos'con agua y jabón | frecuentemente s ee Come m *suficiente, no fumes. ¿M£M© ] y [: INDICADO Mantén una distancia saludable para |medlcamentos para »de al menos'2 E t|l¿a&ema a| cog v<lltt;as pg¡r¡g&le¿sy e ¿! dtuv!) '?i$gs ma& P a [ |5fco.",1
600.42,2048.17,113.0,65.83,46.25,"i<L A o F q,-'“/'£, ATF ] IDEPAR| Fu Ott w/ SU)",1
1145.6,467.6,26.2,29.6,39.6,a mi en a fl,10
345.29,313.43,151.86,58.0,91.29,Piden 35 años de cárcel para expresidente,10
308.39,642.44,63.4,24.69,89.08,"G» Acusada de haber recibido millona— rios somos de conglomerados empresariales a cambio de 'favores políticos”, la expresidente de Corea del Sur, Park Geun—hye, podría pasar 35 años tras las rejas. Esa es la pena que ha solicita— do la Fiscalía surcoreano a su Poder Judicial. Además, se ha pedido que pague una multa equivalente a 24.5 millones de euros. El veredicto de la justicia se conocerá el 10 de julio. o",10
1185.0,158.33,82.33,23.67,91.17,VIERNES 22 DE MAYO DEL 2020,10
1856.55,639.06,70.59,24.98,88.78,"(9 Con el objetivo de frenar posibles conta— dios de Covid—19, el centro comercial Season Squa— re (Tailandia) desactivó los botones digitales que hacen funcionar sus ascensores y ahora estos trabajan con pedales. ”Los clientes usaban las manos en los elevadores y esto aumentaba la posi— abilidad de que se infecten.",10
1928.6,333.4,186.2,56.6,87.2,Ascensores ahora funcionan a pedal,10
2252.56,754.67,71.83,25.83,90.67,"Ahora los manejan con los pies y así los protegemos”, señaló Prote Sosothikul, encargado del centro comercial. o",10
2076.6,963.2,141.6,35.2,89.0,TIPS PARA CUIDAR LA RELACIÓN,10
2101.33,1034.33,84.0,21.67,86.33,| > Repórtense equitativamente las tareas,10
2100.33,1103.33,69.0,26.67,89.0,> Respeten los tiempos y espacios,10
2124.29,1187.57,67.14,22.57,84.79,” > Mantengan una vida social individual. > Dedíquese un tiempo para hablar de,10
1993.25,1237.5,42.5,24.0,89.25,todo y de nada.,10
2123.63,1305.89,70.68,24.84,88.89,">> Piensen siempre en positivo. > Salgan, cada cierto tiempo, de la rutina. > Creen siempre momentos de intimidad.",10
