left,top,width,height,conf,text,page
1552.5,412.0,43.5,26.5,46.0,15 es 3 E,1
1097.0,901.75,243.75,76.0,57.75,EN IMUMIEI… 3|VVAX3 CRITICO,1
1240.96,2001.92,116.46,58.5,52.29,"I'_K¡K€&'J]ÍÍ_W.X o y ST'ANGIANÚ 4:?""-—- 1'o. ©33úgáí““[&) (alemc¡lí4 <XX¿A£XXÍJE lí¿; e | íá$o%%&¿í;o—,) e ENIPROGRAMAIDE ETHEL XSI$Í N|C%X 'íka| 1|%“ |11l£ñg YACOJHAYIDOS INFECTADOS",1
213.4,306.4,125.2,54.8,62.4,£>ES'ILADOS UNIDOS Pst dólares de,10
679.25,338.67,55.75,23.5,91.12,"incidente se hizo viral en las redes sociales. Al pagar su cuenta, que era de 164.25 dólares, Drum— mond le dejó a la mujer,",10
426.77,690.49,59.66,25.13,87.47,"propina a de nombre Kassan— m El basquet— pina de mil <($ solista de los Cleveland Cavaliers, Andre Ella no Drummond, tuvo un ges— pudo con— to solidario con una tener la mesera que lo aten— dió en el restaurante ción y se [Florida, Esta— puso a dos Unidos) y el ] MIGUEL",10
1043.43,618.29,36.57,28.57,41.0,rs >“j'( o a e es,10
521.0,1855.0,116.0,38.0,84.83,Payasito mimo arma shows para que,10
384.67,1949.25,123.17,35.25,90.42,cumpleañero y sus vecinos disfruten desde sus puertas y balcones ESTADOS UNIDOS,10
427.25,2101.62,195.0,53.88,89.88,Violentos saqueos e incendios por muerte de afroamericano,10
622.89,2310.53,76.26,24.0,90.74,protestaron violen— lamente contra la Policía por la muer— te del ciudadano afroamericano George Floyd. Se enfrentaron a los,10
447.0,2442.29,64.43,25.14,91.43,"La localidad de Min— agentes del orden,",10
1131.18,2258.36,60.27,24.36,90.73,balas de goma y gases lacri— menos para evitar la toma,10
1043.69,2411.38,67.69,25.69,89.31,"Un video muestra cómo George Floyd estaba espo— sado en el suelo, cuando",10
629.71,2521.63,69.63,23.29,89.49,"neapolis (Estados también saquearon e un efectivo le presiona el Unidos) se convirtió en incendiaron tiendas. cuello con su rodilla una zona de guerra, don— hasta causarle la de cientos de personas ron que utilizar",10
1468.14,309.14,52.43,23.14,51.29,") DEL na i os velieintadios;, oferta",10
1440.59,1083.47,155.41,33.06,72.82,"decididos levantarle ánimoynopasarpor altounabonitacele— bracióndecumplea— ñossinsalirdecasa, el 'Co— mando delaalegría, confor— madoporunsimpáticomimo— payaso, un animador y unso— nidista, visita a los vecinos de",10
1430.34,1629.75,176.47,31.25,70.72,"difundir descuidados contra Lainiciativabuscahacer pasarungratomomen— toy sorprenderespecial— mentealosniños,niñas yadultosmayorescum— pleañeros. Llegahastaelexteriorde lascasasocondominios, enerandoemociónenlas amilias, que desvelos bal— conesoasomandoasusta— chadasrecibene!saludoy celular en mano grabarlas ocurrencias para guardar— lasderecuerdo. a et El intrépido, juguetón esquienserobalasmi— radasyrisas,conla",10
1774.88,395.0,139.62,47.5,60.38,$COLOMBIA *Osito' Escobar lanza celular E 115 y,10
1848.03,706.46,65.0,25.66,84.94,"Roberto 'Osito' Escobar, <($ hijo del desapareci— do capo colombiano de la droga Pablo Escobar, lanzó al mercado un celular —según dijo— al ”estilo narco”. Es un iPhone 11 Pro lla— mado ”Escobar Gold'”. Está",10
1912.5,989.5,58.75,23.5,91.25,"visitas son los lunes,",10
1872.21,1047.86,46.5,24.0,92.21,"martes y miércoles, entre las 11 de la mañana y 1 de la tarde.",10
1834.41,1156.12,55.47,21.65,80.82,"©Si estará de cumpleaños y : : vive en San Miguel, escriba *.. al correo: saludossanmi— :",10
1752.5,1252.0,100.33,27.67,78.67,SanMiquelyaprovechapara ©Si vive en otro distri—,10
1826.0,1294.0,67.17,25.33,87.5,"to, visite el Facebook Mimo Alegría.",10
1818.27,1796.18,120.0,39.45,71.0,"Canta el e* 0' también graciaquetieneparasusges— tos, sus pasito s debaile, saltos yacrobacias.",10
1805.0,1954.75,169.75,29.25,64.25,"Alconde 'Cumpleañosfeliz, éllanzabesosy envíaabrazos,",10
2298.31,456.95,58.67,23.71,89.95,"enchapado en oro de 24 kila— tes y tiene un precio de 499 dólares. Además, viene en una caja de lujo con su cargador y auriculares Wireless. El envío a cualquier par— te del mundo se hace de manera totalmente gratuita. [<]",10
2240.17,1685.53,145.72,31.06,71.26,"mientras animadormencio— nael nombre de lagas aja do (a), en teme cien do a su familia y hastalosvecinosquedisftu— tantambiéndealgunacan— ciónqueinvitaabailaryel ”himno'casiglobaldelacua— e MUNICIPALIDAD ”Enestasdosprimeras se— manas del programa vecinal hemosllevadoalegríaa25 compartida. Hemos celebra— do, porejemplo, el primerañito deAriannita, los 12 de Matas Gianella, los67deLuzMarina, tambiénlos 97 dedos Mer— cedes”, dijo Piero Roncallo, ge— rented DesarrolloSocialdela Municipalidad dejan Miguel. (IsabelMedina)",10
1516.62,2099.12,103.62,41.38,72.62,&DICE 'QUEDENSE EN CASA' el batalla al virus,10
1593.61,2440.68,64.97,25.02,87.11,"— Después de 20 días <($ en estado crítico por el Covid—19, el taxis— ta Julián Vela Janapa (52) venció la enferme— dad y aconseja a todos tener cuidado con las personas asintomáti— cas. Al salir de alta del Hospital José Agusto Tello de Chosica, el conductor expresó: ”Hay muchos que tienen la enfermedad sin sintomas y contagian. Procuren quedarse en casa. No salgan”. Medina) [—]",10
2083.8,2128.0,157.4,48.0,88.0,Barco llevaba maletas con coca,10
2042.78,2255.33,63.22,25.56,79.44,— En un barco portacon— <($ tenedores de bandera,10
2116.26,2471.3,61.16,24.54,87.74,"alemana, la Policía incautó más de 172 kilos de alcaloide de cocaína que iba a salir del país con destino a Europa. La embarcación estaba anclada en el muelle 1 del terminal por— turio del Callao cuando fue intervenida por agentes de la Dirandro. La droga esta— ba dividida en 161 paquetes, tipo 'ladrillo”, y oculta en maletas. (). Yucra) [—]",10
564.5,163.17,169.33,49.83,61.0,"(©R'E©CR""H'O) PEREZ =…I. x< IF¡IIF%M'A:*R€AX s",11
